R_um,D_um,s_um,C_GND_GND_F,C_feedline_feedline_F,C_island_island_F,C_GND_feedline_F,C_GND_island_F,C_feedline_island_F,row_sum_GND_F,row_sum_feedline_F,row_sum_island_F,missing_cap_GND_F,missing_cap_feedline_F,missing_cap_island_F
100.0,400.0,32.0,7.413e-13,1.94e-13,4.55e-14,-1.908e-13,-4.302e-14,-1.545e-16,5.075e-13,3.128e-15,2.321e-15,-5.075e-13,-3.128e-15,-2.321e-15
100.0,400.0,40.0,7.409e-13,1.938e-13,4.558e-14,-1.905e-13,-4.298e-14,-1.632e-16,5.074e-13,3.138e-15,2.432e-15,-5.074e-13,-3.138e-15,-2.432e-15
100.0,400.0,48.0,7.396e-13,1.938e-13,4.452e-14,-1.905e-13,-4.185e-14,-1.695e-16,5.073e-13,3.144e-15,2.499e-15,-5.073e-13,-3.144e-15,-2.499e-15
100.0,400.0,56.0,7.392e-13,1.936e-13,4.433e-14,-1.903e-13,-4.166e-14,-1.704e-16,5.073e-13,3.149e-15,2.5e-15,-5.073e-13,-3.149e-15,-2.5e-15
100.0,400.0,64.0,7.372e-13,1.937e-13,4.295e-14,-1.903e-13,-3.996e-14,-1.941e-16,5.069e-13,3.152e-15,2.805e-15,-5.069e-13,-3.152e-15,-2.805e-15
100.0,400.0,72.0,7.368e-13,1.938e-13,4.26e-14,-1.905e-13,-3.952e-14,-1.997e-16,5.068e-13,3.148e-15,2.883e-15,-5.068e-13,-3.148e-15,-2.883e-15
100.0,400.0,80.0,7.364e-13,1.936e-13,4.271e-14,-1.902e-13,-3.949e-14,-2.112e-16,5.066e-13,3.159e-15,3.01e-15,-5.066e-13,-3.159e-15,-3.01e-15
100.0,500.0,8.0,7.455e-13,1.944e-13,4.843e-14,-1.912e-13,-4.638e-14,-8.035e-17,5.079e-13,3.116e-15,1.973e-15,-5.079e-13,-3.116e-15,-1.973e-15
100.0,500.0,16.0,7.443e-13,1.943e-13,4.748e-14,-1.911e-13,-4.536e-14,-8.348e-17,5.078e-13,3.113e-15,2.039e-15,-5.078e-13,-3.113e-15,-2.039e-15
100.0,500.0,24.0,7.432e-13,1.943e-13,4.663e-14,-1.911e-13,-4.439e-14,-8.819e-17,5.077e-13,3.113e-15,2.151e-15,-5.077e-13,-3.113e-15,-2.151e-15
100.0,500.0,32.0,7.417e-13,1.94e-13,4.573e-14,-1.908e-13,-4.336e-14,-9.421e-17,5.076e-13,3.126e-15,2.279e-15,-5.076e-13,-3.126e-15,-2.279e-15
100.0,500.0,40.0,7.412e-13,1.938e-13,4.565e-14,-1.906e-13,-4.314e-14,-9.955e-17,5.074e-13,3.139e-15,2.41e-15,-5.074e-13,-3.139e-15,-2.41e-15
100.0,500.0,48.0,7.4e-13,1.938e-13,4.468e-14,-1.905e-13,-4.212e-14,-1.024e-16,5.073e-13,3.142e-15,2.456e-15,-5.073e-13,-3.142e-15,-2.456e-15
100.0,500.0,56.0,7.394e-13,1.937e-13,4.432e-14,-1.904e-13,-4.173e-14,-1.037e-16,5.073e-13,3.144e-15,2.49e-15,-5.073e-13,-3.144e-15,-2.49e-15
100.0,500.0,64.0,7.373e-13,1.937e-13,4.29e-14,-1.904e-13,-3.998e-14,-1.184e-16,5.069e-13,3.147e-15,2.806e-15,-5.069e-13,-3.147e-15,-2.806e-15
100.0,500.0,72.0,7.368e-13,1.938e-13,4.251e-14,-1.905e-13,-3.949e-14,-1.226e-16,5.068e-13,3.144e-15,2.896e-15,-5.068e-13,-3.144e-15,-2.896e-15
100.0,500.0,80.0,7.364e-13,1.935e-13,4.266e-14,-1.902e-13,-3.953e-14,-1.287e-16,5.067e-13,3.155e-15,3.009e-15,-5.067e-13,-3.155e-15,-3.009e-15
100.0,600.0,8.0,7.456e-13,1.946e-13,4.83e-14,-1.914e-13,-4.625e-14,-5.45e-17,5.079e-13,3.11e-15,1.991e-15,-5.079e-13,-3.11e-15,-1.991e-15
100.0,600.0,16.0,7.437e-13,1.941e-13,4.716e-14,-1.909e-13,-4.502e-14,-5.72e-17,5.078e-13,3.122e-15,2.077e-15,-5.078e-13,-3.122e-15,-2.077e-15
100.0,600.0,24.0,7.428e-13,1.942e-13,4.637e-14,-1.91e-13,-4.412e-14,-6.038e-17,5.076e-13,3.12e-15,2.189e-15,-5.076e-13,-3.12e-15,-2.189e-15
100.0,600.0,32.0,7.415e-13,1.94e-13,4.555e-14,-1.908e-13,-4.317e-14,-6.414e-17,5.075e-13,3.126e-15,2.313e-15,-5.075e-13,-3.126e-15,-2.313e-15
100.0,600.0,40.0,7.411e-13,1.938e-13,4.561e-14,-1.906e-13,-4.312e-14,-6.736e-17,5.074e-13,3.138e-15,2.426e-15,-5.074e-13,-3.138e-15,-2.426e-15
100.0,600.0,48.0,7.398e-13,1.938e-13,4.45e-14,-1.905e-13,-4.193e-14,-6.973e-17,5.073e-13,3.14e-15,2.5e-15,-5.073e-13,-3.14e-15,-2.5e-15
100.0,600.0,56.0,7.395e-13,1.937e-13,4.432e-14,-1.904e-13,-4.175e-14,-6.985e-17,5.073e-13,3.142e-15,2.501e-15,-5.073e-13,-3.142e-15,-2.501e-15
100.0,600.0,64.0,7.373e-13,1.937e-13,4.291e-14,-1.904e-13,-4.001e-14,-7.934e-17,5.069e-13,3.145e-15,2.816e-15,-5.069e-13,-3.145e-15,-2.816e-15
100.0,600.0,72.0,7.369e-13,1.938e-13,4.252e-14,-1.906e-13,-3.954e-14,-8.202e-17,5.068e-13,3.139e-15,2.905e-15,-5.068e-13,-3.139e-15,-2.905e-15
100.0,600.0,80.0,7.365e-13,1.935e-13,4.268e-14,-1.903e-13,-3.957e-14,-8.579e-17,5.066e-13,3.149e-15,3.018e-15,-5.066e-13,-3.149e-15,-3.018e-15
100.0,700.0,8.0,7.45e-13,1.942e-13,4.813e-14,-1.911e-13,-4.605e-14,-3.97e-17,5.079e-13,3.112e-15,2.035e-15,-5.079e-13,-3.112e-15,-2.035e-15
100.0,700.0,16.0,7.441e-13,1.944e-13,4.725e-14,-1.912e-13,-4.511e-14,-4.11e-17,5.078e-13,3.109e-15,2.098e-15,-5.078e-13,-3.109e-15,-2.098e-15
100.0,700.0,24.0,7.431e-13,1.943e-13,4.658e-14,-1.912e-13,-4.434e-14,-4.292e-17,5.076e-13,3.111e-15,2.195e-15,-5.076e-13,-3.111e-15,-2.195e-15
100.0,700.0,32.0,7.416e-13,1.94e-13,4.559e-14,-1.908e-13,-4.321e-14,-4.602e-17,5.075e-13,3.124e-15,2.337e-15,-5.075e-13,-3.124e-15,-2.337e-15
100.0,700.0,40.0,7.411e-13,1.938e-13,4.562e-14,-1.906e-13,-4.312e-14,-4.843e-17,5.073e-13,3.137e-15,2.456e-15,-5.073e-13,-3.137e-15,-2.456e-15
100.0,700.0,48.0,7.398e-13,1.938e-13,4.455e-14,-1.906e-13,-4.197e-14,-5.002e-17,5.073e-13,3.139e-15,2.524e-15,-5.073e-13,-3.139e-15,-2.524e-15
100.0,700.0,56.0,7.394e-13,1.937e-13,4.43e-14,-1.905e-13,-4.171e-14,-5.033e-17,5.072e-13,3.142e-15,2.537e-15,-5.072e-13,-3.142e-15,-2.537e-15
100.0,700.0,64.0,7.373e-13,1.937e-13,4.292e-14,-1.905e-13,-4.001e-14,-5.689e-17,5.068e-13,3.143e-15,2.849e-15,-5.068e-13,-3.143e-15,-2.849e-15
100.0,700.0,72.0,7.369e-13,1.938e-13,4.255e-14,-1.906e-13,-3.955e-14,-5.853e-17,5.067e-13,3.137e-15,2.935e-15,-5.067e-13,-3.137e-15,-2.935e-15
100.0,700.0,80.0,7.364e-13,1.935e-13,4.267e-14,-1.903e-13,-3.955e-14,-6.133e-17,5.066e-13,3.147e-15,3.059e-15,-5.066e-13,-3.147e-15,-3.059e-15
100.0,800.0,8.0,7.456e-13,1.946e-13,4.84e-14,-1.915e-13,-4.632e-14,-2.964e-17,5.078e-13,3.105e-15,2.055e-15,-5.078e-13,-3.105e-15,-2.055e-15
100.0,800.0,16.0,7.438e-13,1.945e-13,4.698e-14,-1.913e-13,-4.478e-14,-3.143e-17,5.077e-13,3.109e-15,2.169e-15,-5.077e-13,-3.109e-15,-2.169e-15
100.0,800.0,24.0,7.426e-13,1.941e-13,4.643e-14,-1.909e-13,-4.414e-14,-3.286e-17,5.076e-13,3.118e-15,2.259e-15,-5.076e-13,-3.118e-15,-2.259e-15
100.0,800.0,32.0,7.419e-13,1.942e-13,4.579e-14,-1.911e-13,-4.339e-14,-3.43e-17,5.075e-13,3.118e-15,2.362e-15,-5.075e-13,-3.118e-15,-2.362e-15
100.0,800.0,40.0,7.409e-13,1.937e-13,4.56e-14,-1.906e-13,-4.304e-14,-3.681e-17,5.073e-13,3.138e-15,2.515e-15,-5.073e-13,-3.138e-15,-2.515e-15
100.0,800.0,48.0,7.396e-13,1.937e-13,4.454e-14,-1.905e-13,-4.192e-14,-3.791e-17,5.072e-13,3.141e-15,2.581e-15,-5.072e-13,-3.141e-15,-2.581e-15
100.0,800.0,56.0,7.392e-13,1.937e-13,4.425e-14,-1.905e-13,-4.161e-14,-3.819e-17,5.071e-13,3.141e-15,2.605e-15,-5.071e-13,-3.141e-15,-2.605e-15
100.0,800.0,64.0,7.372e-13,1.937e-13,4.29e-14,-1.905e-13,-3.994e-14,-4.298e-17,5.068e-13,3.142e-15,2.918e-15,-5.068e-13,-3.142e-15,-2.918e-15
100.0,800.0,72.0,7.367e-13,1.938e-13,4.25e-14,-1.906e-13,-3.944e-14,-4.436e-17,5.066e-13,3.136e-15,3.015e-15,-5.066e-13,-3.136e-15,-3.015e-15
100.0,800.0,80.0,7.363e-13,1.935e-13,4.263e-14,-1.903e-13,-3.945e-14,-4.643e-17,5.065e-13,3.146e-15,3.14e-15,-5.065e-13,-3.146e-15,-3.14e-15
100.0,900.0,8.0,7.448e-13,1.943e-13,4.806e-14,-1.912e-13,-4.587e-14,-2.376e-17,5.077e-13,3.113e-15,2.159e-15,-5.077e-13,-3.113e-15,-2.159e-15
100.0,900.0,16.0,7.436e-13,1.942e-13,4.714e-14,-1.911e-13,-4.489e-14,-2.458e-17,5.076e-13,3.119e-15,2.23e-15,-5.076e-13,-3.119e-15,-2.23e-15
100.0,900.0,24.0,7.423e-13,1.939e-13,4.643e-14,-1.908e-13,-4.407e-14,-2.591e-17,5.075e-13,3.126e-15,2.338e-15,-5.075e-13,-3.126e-15,-2.338e-15
100.0,900.0,32.0,7.412e-13,1.939e-13,4.56e-14,-1.907e-13,-4.31e-14,-2.74e-17,5.073e-13,3.131e-15,2.473e-15,-5.073e-13,-3.131e-15,-2.473e-15
100.0,900.0,40.0,7.411e-13,1.938e-13,4.579e-14,-1.907e-13,-4.319e-14,-2.856e-17,5.072e-13,3.133e-15,2.573e-15,-5.072e-13,-3.133e-15,-2.573e-15
100.0,900.0,48.0,7.394e-13,1.938e-13,4.446e-14,-1.906e-13,-4.174e-14,-2.999e-17,5.071e-13,3.138e-15,2.689e-15,-5.071e-13,-3.138e-15,-2.689e-15
100.0,900.0,56.0,7.392e-13,1.936e-13,4.433e-14,-1.905e-13,-4.162e-14,-2.994e-17,5.071e-13,3.14e-15,2.681e-15,-5.071e-13,-3.14e-15,-2.681e-15
100.0,900.0,64.0,7.371e-13,1.936e-13,4.302e-14,-1.905e-13,-4e-14,-3.36e-17,5.067e-13,3.141e-15,2.99e-15,-5.067e-13,-3.141e-15,-2.99e-15
100.0,900.0,72.0,7.367e-13,1.938e-13,4.26e-14,-1.906e-13,-3.947e-14,-3.456e-17,5.066e-13,3.137e-15,3.095e-15,-5.066e-13,-3.137e-15,-3.095e-15
100.0,900.0,80.0,7.363e-13,1.936e-13,4.271e-14,-1.904e-13,-3.944e-14,-3.619e-17,5.064e-13,3.142e-15,3.229e-15,-5.064e-13,-3.142e-15,-3.229e-15
100.0,1000.0,8.0,7.451e-13,1.945e-13,4.836e-14,-1.914e-13,-4.609e-14,-1.923e-17,5.076e-13,3.106e-15,2.245e-15,-5.076e-13,-3.106e-15,-2.245e-15
100.0,1000.0,16.0,7.432e-13,1.94e-13,4.721e-14,-1.909e-13,-4.485e-14,-2.019e-17,5.075e-13,3.122e-15,2.339e-15,-5.075e-13,-3.122e-15,-2.339e-15
100.0,1000.0,24.0,7.424e-13,1.941e-13,4.661e-14,-1.909e-13,-4.415e-14,-2.101e-17,5.073e-13,3.119e-15,2.441e-15,-5.073e-13,-3.119e-15,-2.441e-15
100.0,1000.0,32.0,7.41e-13,1.94e-13,4.556e-14,-1.909e-13,-4.293e-14,-2.251e-17,5.072e-13,3.125e-15,2.608e-15,-5.072e-13,-3.125e-15,-2.608e-15
100.0,1000.0,40.0,7.404e-13,1.938e-13,4.556e-14,-1.907e-13,-4.279e-14,-2.375e-17,5.07e-13,3.13e-15,2.749e-15,-5.07e-13,-3.13e-15,-2.749e-15
100.0,1000.0,48.0,7.392e-13,1.938e-13,4.453e-14,-1.906e-13,-4.169e-14,-2.438e-17,5.069e-13,3.135e-15,2.817e-15,-5.069e-13,-3.135e-15,-2.817e-15
100.0,1000.0,56.0,7.389e-13,1.937e-13,4.43e-14,-1.905e-13,-4.145e-14,-2.451e-17,5.069e-13,3.139e-15,2.827e-15,-5.069e-13,-3.139e-15,-2.827e-15
100.0,1000.0,64.0,7.367e-13,1.937e-13,4.293e-14,-1.905e-13,-3.973e-14,-2.758e-17,5.065e-13,3.14e-15,3.175e-15,-5.065e-13,-3.14e-15,-3.175e-15
100.0,1000.0,72.0,7.359e-13,1.938e-13,4.236e-14,-1.906e-13,-3.901e-14,-2.897e-17,5.063e-13,3.134e-15,3.325e-15,-5.063e-13,-3.134e-15,-3.325e-15
100.0,1000.0,80.0,7.358e-13,1.936e-13,4.266e-14,-1.904e-13,-3.921e-14,-2.975e-17,5.061e-13,3.142e-15,3.417e-15,-5.061e-13,-3.142e-15,-3.417e-15
120.0,200.0,8.0,7.459e-13,1.95e-13,5.255e-14,-1.908e-13,-4.84e-14,-9.994e-16,5.067e-13,3.149e-15,3.146e-15,-5.067e-13,-3.149e-15,-3.146e-15
120.0,200.0,16.0,7.518e-13,1.953e-13,5.735e-14,-1.912e-13,-5.353e-14,-9.746e-16,5.07e-13,3.14e-15,2.849e-15,-5.07e-13,-3.14e-15,-2.849e-15
120.0,200.0,24.0,7.499e-13,1.951e-13,5.612e-14,-1.909e-13,-5.209e-14,-1.033e-15,5.068e-13,3.15e-15,2.995e-15,-5.068e-13,-3.15e-15,-2.995e-15
120.0,200.0,32.0,7.493e-13,1.959e-13,5.519e-14,-1.916e-13,-5.096e-14,-1.111e-15,5.067e-13,3.138e-15,3.111e-15,-5.067e-13,-3.138e-15,-3.111e-15
120.0,200.0,40.0,7.463e-13,1.956e-13,5.324e-14,-1.912e-13,-4.867e-14,-1.246e-15,5.064e-13,3.167e-15,3.326e-15,-5.064e-13,-3.167e-15,-3.326e-15
120.0,200.0,48.0,7.461e-13,1.96e-13,5.328e-14,-1.914e-13,-4.844e-14,-1.367e-15,5.062e-13,3.176e-15,3.474e-15,-5.062e-13,-3.176e-15,-3.474e-15
120.0,200.0,56.0,7.452e-13,1.964e-13,5.251e-14,-1.917e-13,-4.739e-14,-1.49e-15,5.06e-13,3.2e-15,3.636e-15,-5.06e-13,-3.2e-15,-3.636e-15
120.0,200.0,64.0,7.447e-13,1.969e-13,5.203e-14,-1.92e-13,-4.669e-14,-1.66e-15,5.06e-13,3.228e-15,3.677e-15,-5.06e-13,-3.228e-15,-3.677e-15
120.0,300.0,8.0,7.536e-13,1.945e-13,5.834e-14,-1.911e-13,-5.532e-14,-3.309e-16,5.072e-13,3.122e-15,2.697e-15,-5.072e-13,-3.122e-15,-2.697e-15
120.0,300.0,16.0,7.51e-13,1.941e-13,5.662e-14,-1.906e-13,-5.341e-14,-3.577e-16,5.07e-13,3.135e-15,2.852e-15,-5.07e-13,-3.135e-15,-2.852e-15
120.0,300.0,24.0,7.498e-13,1.939e-13,5.586e-14,-1.904e-13,-5.252e-14,-3.797e-16,5.069e-13,3.147e-15,2.959e-15,-5.069e-13,-3.147e-15,-2.959e-15
120.0,300.0,32.0,7.485e-13,1.939e-13,5.492e-14,-1.903e-13,-5.145e-14,-3.99e-16,5.067e-13,3.15e-15,3.075e-15,-5.067e-13,-3.15e-15,-3.075e-15
120.0,300.0,40.0,7.463e-13,1.937e-13,5.328e-14,-1.901e-13,-4.962e-14,-4.25e-16,5.065e-13,3.158e-15,3.238e-15,-5.065e-13,-3.158e-15,-3.238e-15
120.0,300.0,48.0,7.456e-13,1.939e-13,5.296e-14,-1.902e-13,-4.904e-14,-4.594e-16,5.063e-13,3.158e-15,3.455e-15,-5.063e-13,-3.158e-15,-3.455e-15
120.0,300.0,56.0,7.45e-13,1.94e-13,5.252e-14,-1.903e-13,-4.849e-14,-4.792e-16,5.062e-13,3.159e-15,3.547e-15,-5.062e-13,-3.159e-15,-3.547e-15
120.0,300.0,64.0,7.443e-13,1.942e-13,5.185e-14,-1.905e-13,-4.772e-14,-4.979e-16,5.061e-13,3.159e-15,3.63e-15,-5.061e-13,-3.159e-15,-3.63e-15
120.0,300.0,72.0,7.437e-13,1.944e-13,5.138e-14,-1.907e-13,-4.708e-14,-5.346e-16,5.059e-13,3.167e-15,3.768e-15,-5.059e-13,-3.167e-15,-3.768e-15
120.0,300.0,80.0,7.432e-13,1.946e-13,5.111e-14,-1.909e-13,-4.666e-14,-5.597e-16,5.057e-13,3.171e-15,3.888e-15,-5.057e-13,-3.171e-15,-3.888e-15
120.0,400.0,8.0,7.538e-13,1.941e-13,5.863e-14,-1.908e-13,-5.581e-14,-1.754e-16,5.072e-13,3.125e-15,2.643e-15,-5.072e-13,-3.125e-15,-2.643e-15
120.0,400.0,16.0,7.51e-13,1.938e-13,5.652e-14,-1.905e-13,-5.351e-14,-1.876e-16,5.07e-13,3.133e-15,2.824e-15,-5.07e-13,-3.133e-15,-2.824e-15
120.0,400.0,24.0,7.506e-13,1.937e-13,5.625e-14,-1.904e-13,-5.319e-14,-1.884e-16,5.07e-13,3.138e-15,2.872e-15,-5.07e-13,-3.138e-15,-2.872e-15
120.0,400.0,32.0,7.486e-13,1.937e-13,5.478e-14,-1.904e-13,-5.152e-14,-2.074e-16,5.068e-13,3.144e-15,3.058e-15,-5.068e-13,-3.144e-15,-3.058e-15
120.0,400.0,40.0,7.458e-13,1.937e-13,5.266e-14,-1.903e-13,-4.91e-14,-2.338e-16,5.064e-13,3.15e-15,3.331e-15,-5.064e-13,-3.15e-15,-3.331e-15
120.0,400.0,48.0,7.459e-13,1.937e-13,5.286e-14,-1.904e-13,-4.92e-14,-2.364e-16,5.063e-13,3.149e-15,3.428e-15,-5.063e-13,-3.149e-15,-3.428e-15
120.0,400.0,56.0,7.45e-13,1.937e-13,5.234e-14,-1.903e-13,-4.856e-14,-2.452e-16,5.062e-13,3.152e-15,3.536e-15,-5.062e-13,-3.152e-15,-3.536e-15
120.0,400.0,64.0,7.444e-13,1.938e-13,5.175e-14,-1.904e-13,-4.789e-14,-2.529e-16,5.061e-13,3.152e-15,3.61e-15,-5.061e-13,-3.152e-15,-3.61e-15
120.0,400.0,72.0,7.436e-13,1.938e-13,5.131e-14,-1.904e-13,-4.73e-14,-2.644e-16,5.059e-13,3.156e-15,3.741e-15,-5.059e-13,-3.156e-15,-3.741e-15
120.0,400.0,80.0,7.433e-13,1.94e-13,5.107e-14,-1.906e-13,-4.694e-14,-2.743e-16,5.058e-13,3.154e-15,3.851e-15,-5.058e-13,-3.154e-15,-3.851e-15
120.0,500.0,8.0,7.539e-13,1.94e-13,5.862e-14,-1.908e-13,-5.588e-14,-1.083e-16,5.072e-13,3.126e-15,2.63e-15,-5.072e-13,-3.126e-15,-2.63e-15
120.0,500.0,16.0,7.516e-13,1.938e-13,5.686e-14,-1.905e-13,-5.396e-14,-1.146e-16,5.071e-13,3.132e-15,2.783e-15,-5.071e-13,-3.132e-15,-2.783e-15
120.0,500.0,24.0,7.502e-13,1.938e-13,5.583e-14,-1.905e-13,-5.28e-14,-1.203e-16,5.069e-13,3.14e-15,2.911e-15,-5.069e-13,-3.14e-15,-2.911e-15
120.0,500.0,32.0,7.488e-13,1.937e-13,5.482e-14,-1.904e-13,-5.166e-14,-1.264e-16,5.068e-13,3.143e-15,3.038e-15,-5.068e-13,-3.143e-15,-3.038e-15
120.0,500.0,40.0,7.462e-13,1.937e-13,5.274e-14,-1.904e-13,-4.932e-14,-1.372e-16,5.065e-13,3.145e-15,3.283e-15,-5.065e-13,-3.145e-15,-3.283e-15
120.0,500.0,48.0,7.46e-13,1.937e-13,5.279e-14,-1.905e-13,-4.921e-14,-1.441e-16,5.063e-13,3.142e-15,3.43e-15,-5.063e-13,-3.142e-15,-3.43e-15
120.0,500.0,56.0,7.452e-13,1.937e-13,5.23e-14,-1.904e-13,-4.862e-14,-1.494e-16,5.062e-13,3.145e-15,3.532e-15,-5.062e-13,-3.145e-15,-3.532e-15
120.0,500.0,64.0,7.443e-13,1.937e-13,5.166e-14,-1.904e-13,-4.789e-14,-1.542e-16,5.061e-13,3.149e-15,3.616e-15,-5.061e-13,-3.149e-15,-3.616e-15
120.0,500.0,72.0,7.438e-13,1.937e-13,5.134e-14,-1.904e-13,-4.746e-14,-1.587e-16,5.059e-13,3.152e-15,3.717e-15,-5.059e-13,-3.152e-15,-3.717e-15
120.0,500.0,80.0,7.433e-13,1.938e-13,5.105e-14,-1.905e-13,-4.704e-14,-1.654e-16,5.058e-13,3.149e-15,3.842e-15,-5.058e-13,-3.149e-15,-3.842e-15
120.0,600.0,8.0,7.533e-13,1.941e-13,5.802e-14,-1.909e-13,-5.526e-14,-7.365e-17,5.072e-13,3.123e-15,2.685e-15,-5.072e-13,-3.123e-15,-2.685e-15
120.0,600.0,16.0,7.516e-13,1.94e-13,5.662e-14,-1.908e-13,-5.373e-14,-7.758e-17,5.07e-13,3.124e-15,2.813e-15,-5.07e-13,-3.124e-15,-2.813e-15
120.0,600.0,24.0,7.502e-13,1.938e-13,5.576e-14,-1.905e-13,-5.274e-14,-8.123e-17,5.069e-13,3.14e-15,2.931e-15,-5.069e-13,-3.14e-15,-2.931e-15
120.0,600.0,32.0,7.495e-13,1.937e-13,5.525e-14,-1.905e-13,-5.218e-14,-8.373e-17,5.068e-13,3.141e-15,2.979e-15,-5.068e-13,-3.141e-15,-2.979e-15
120.0,600.0,40.0,7.464e-13,1.937e-13,5.282e-14,-1.904e-13,-4.945e-14,-9.171e-17,5.065e-13,3.143e-15,3.282e-15,-5.065e-13,-3.143e-15,-3.282e-15
120.0,600.0,48.0,7.461e-13,1.937e-13,5.281e-14,-1.905e-13,-4.928e-14,-9.652e-17,5.063e-13,3.14e-15,3.44e-15,-5.063e-13,-3.14e-15,-3.44e-15
120.0,600.0,56.0,7.454e-13,1.937e-13,5.236e-14,-1.905e-13,-4.872e-14,-9.976e-17,5.062e-13,3.142e-15,3.535e-15,-5.062e-13,-3.142e-15,-3.535e-15
120.0,600.0,64.0,7.447e-13,1.937e-13,5.188e-14,-1.904e-13,-4.821e-14,-9.999e-17,5.061e-13,3.144e-15,3.575e-15,-5.061e-13,-3.144e-15,-3.575e-15
120.0,600.0,72.0,7.438e-13,1.937e-13,5.131e-14,-1.904e-13,-4.747e-14,-1.06e-16,5.059e-13,3.145e-15,3.739e-15,-5.059e-13,-3.145e-15,-3.739e-15
120.0,600.0,80.0,7.435e-13,1.939e-13,5.106e-14,-1.906e-13,-4.709e-14,-1.094e-16,5.058e-13,3.141e-15,3.855e-15,-5.058e-13,-3.141e-15,-3.855e-15
120.0,700.0,8.0,7.538e-13,1.94e-13,5.853e-14,-1.908e-13,-5.579e-14,-5.267e-17,5.072e-13,3.125e-15,2.684e-15,-5.072e-13,-3.125e-15,-2.684e-15
120.0,700.0,16.0,7.513e-13,1.938e-13,5.664e-14,-1.906e-13,-5.373e-14,-5.598e-17,5.07e-13,3.13e-15,2.852e-15,-5.07e-13,-3.13e-15,-2.852e-15
120.0,700.0,24.0,7.501e-13,1.938e-13,5.576e-14,-1.906e-13,-5.273e-14,-5.846e-17,5.068e-13,3.139e-15,2.968e-15,-5.068e-13,-3.139e-15,-2.968e-15
120.0,700.0,32.0,7.49e-13,1.937e-13,5.491e-14,-1.905e-13,-5.177e-14,-6.088e-17,5.067e-13,3.14e-15,3.078e-15,-5.067e-13,-3.14e-15,-3.078e-15
120.0,700.0,40.0,7.473e-13,1.937e-13,5.352e-14,-1.905e-13,-5.025e-14,-6.435e-17,5.066e-13,3.141e-15,3.207e-15,-5.066e-13,-3.141e-15,-3.207e-15
120.0,700.0,48.0,7.461e-13,1.937e-13,5.287e-14,-1.905e-13,-4.934e-14,-6.895e-17,5.062e-13,3.138e-15,3.469e-15,-5.062e-13,-3.138e-15,-3.469e-15
120.0,700.0,56.0,7.451e-13,1.937e-13,5.222e-14,-1.905e-13,-4.853e-14,-7.198e-17,5.06e-13,3.141e-15,3.613e-15,-5.06e-13,-3.141e-15,-3.613e-15
120.0,700.0,64.0,7.444e-13,1.937e-13,5.169e-14,-1.905e-13,-4.794e-14,-7.343e-17,5.06e-13,3.142e-15,3.671e-15,-5.06e-13,-3.142e-15,-3.671e-15
120.0,700.0,72.0,7.438e-13,1.937e-13,5.135e-14,-1.904e-13,-4.749e-14,-7.559e-17,5.058e-13,3.145e-15,3.779e-15,-5.058e-13,-3.145e-15,-3.779e-15
120.0,700.0,80.0,7.433e-13,1.939e-13,5.101e-14,-1.906e-13,-4.701e-14,-7.871e-17,5.057e-13,3.14e-15,3.921e-15,-5.057e-13,-3.14e-15,-3.921e-15
120.0,800.0,8.0,7.536e-13,1.942e-13,5.831e-14,-1.91e-13,-5.552e-14,-3.989e-17,5.071e-13,3.12e-15,2.759e-15,-5.071e-13,-3.12e-15,-2.759e-15
120.0,800.0,16.0,7.518e-13,1.941e-13,5.68e-14,-1.91e-13,-5.386e-14,-4.181e-17,5.069e-13,3.118e-15,2.897e-15,-5.069e-13,-3.118e-15,-2.897e-15
120.0,800.0,24.0,7.501e-13,1.937e-13,5.592e-14,-1.905e-13,-5.286e-14,-4.4e-17,5.068e-13,3.14e-15,3.018e-15,-5.068e-13,-3.14e-15,-3.018e-15
120.0,800.0,32.0,7.493e-13,1.937e-13,5.528e-14,-1.905e-13,-5.214e-14,-4.542e-17,5.067e-13,3.14e-15,3.095e-15,-5.067e-13,-3.14e-15,-3.095e-15
120.0,800.0,40.0,7.459e-13,1.937e-13,5.263e-14,-1.905e-13,-4.914e-14,-5.037e-17,5.063e-13,3.141e-15,3.44e-15,-5.063e-13,-3.141e-15,-3.44e-15
120.0,800.0,48.0,7.459e-13,1.937e-13,5.283e-14,-1.905e-13,-4.922e-14,-5.22e-17,5.061e-13,3.14e-15,3.56e-15,-5.061e-13,-3.14e-15,-3.56e-15
120.0,800.0,56.0,7.451e-13,1.938e-13,5.228e-14,-1.906e-13,-4.855e-14,-5.4e-17,5.06e-13,3.139e-15,3.68e-15,-5.06e-13,-3.139e-15,-3.68e-15
120.0,800.0,64.0,7.444e-13,1.937e-13,5.18e-14,-1.905e-13,-4.802e-14,-5.438e-17,5.059e-13,3.141e-15,3.729e-15,-5.059e-13,-3.141e-15,-3.729e-15
120.0,800.0,72.0,7.436e-13,1.937e-13,5.133e-14,-1.905e-13,-4.74e-14,-5.704e-17,5.057e-13,3.143e-15,3.873e-15,-5.057e-13,-3.143e-15,-3.873e-15
120.0,800.0,80.0,7.431e-13,1.938e-13,5.103e-14,-1.906e-13,-4.696e-14,-5.901e-17,5.056e-13,3.142e-15,4.006e-15,-5.056e-13,-3.142e-15,-4.006e-15
